AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:15:42
Title: --Transient Thermal
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Deposition-Temp
   12944	-0.238418579E-09	-0.300000262E-03	 0.999999225E-04	  701.069505    
   13465	-0.300000048E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13438	-0.270000045E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13466	-0.300000048E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13439	-0.270000045E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13399	-0.240000043E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13400	-0.240000043E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13351	-0.210000040E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13352	-0.210000040E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13300	-0.180000038E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13301	-0.180000038E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13246	-0.150000036E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13247	-0.150000036E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13189	-0.120000033E-02	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13190	-0.120000033E-02	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13129	-0.900000310E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13130	-0.900000310E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13066	-0.600000286E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13067	-0.600000286E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13003	-0.300000262E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   13004	-0.300000262E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   12940	-0.238418579E-09	-0.238418579E-09	 0.399999928E-03	  701.079618    
   12941	-0.238418579E-09	-0.238418579E-09	 0.999999225E-04	  701.069505    
   13462	-0.300000048E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13435	-0.270000045E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13463	-0.300000048E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13436	-0.270000045E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13396	-0.240000043E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13397	-0.240000043E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13348	-0.210000040E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13349	-0.210000040E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13297	-0.180000038E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13298	-0.180000038E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13243	-0.150000036E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13244	-0.150000036E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13186	-0.120000033E-02	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13187	-0.120000033E-02	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13126	-0.900000310E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13127	-0.900000310E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13063	-0.600000286E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13064	-0.600000286E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13000	-0.300000262E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   13001	-0.300000262E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   12937	-0.238418579E-09	 0.299999785E-03	 0.399999928E-03	  701.079618    
   12938	-0.238418579E-09	 0.299999785E-03	 0.999999225E-04	  701.069505    
   13457	-0.300000048E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13432	-0.270000045E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13459	-0.300000048E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13433	-0.270000045E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13393	-0.240000043E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13394	-0.240000043E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13345	-0.210000040E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13346	-0.210000040E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13294	-0.180000038E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13295	-0.180000038E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13240	-0.150000036E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13241	-0.150000036E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13183	-0.120000033E-02	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13184	-0.120000033E-02	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13123	-0.900000310E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13124	-0.900000310E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13060	-0.600000286E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   13061	-0.600000286E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   12997	-0.300000262E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   12998	-0.300000262E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   12934	-0.238418579E-09	 0.599999809E-03	 0.399999928E-03	  701.079618    
   12935	-0.238418579E-09	 0.599999809E-03	 0.999999225E-04	  701.069505    
   13458	-0.300000048E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13429	-0.270000045E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13460	-0.300000048E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13430	-0.270000045E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13390	-0.240000043E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13391	-0.240000043E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13342	-0.210000040E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13343	-0.210000040E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13291	-0.180000038E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13292	-0.180000038E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13237	-0.150000036E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13238	-0.150000036E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13180	-0.120000033E-02	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13181	-0.120000033E-02	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13120	-0.900000310E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13121	-0.900000310E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13057	-0.600000286E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   13058	-0.600000286E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   12994	-0.300000262E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   12995	-0.300000262E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   12931	-0.238418579E-09	 0.899999833E-03	 0.399999928E-03	  701.079618    
   12932	-0.238418579E-09	 0.899999833E-03	 0.999999225E-04	  701.069505    
   13424	-0.270000045E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13387	-0.240000043E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13426	-0.270000045E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13388	-0.240000043E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13339	-0.210000040E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13340	-0.210000040E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13288	-0.180000038E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13289	-0.180000038E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13234	-0.150000036E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13235	-0.150000036E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13177	-0.120000033E-02	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13178	-0.120000033E-02	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13117	-0.900000310E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13118	-0.900000310E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13054	-0.600000286E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   13055	-0.600000286E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   12991	-0.300000262E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   12992	-0.300000262E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   12928	-0.238418579E-09	 0.119999986E-02	 0.399999928E-03	  701.079618    
   12929	-0.238418579E-09	 0.119999986E-02	 0.999999225E-04	  701.069505    
   13425	-0.270000045E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13384	-0.240000043E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13427	-0.270000045E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13385	-0.240000043E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13336	-0.210000040E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13337	-0.210000040E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13285	-0.180000038E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13286	-0.180000038E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13231	-0.150000036E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13232	-0.150000036E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13174	-0.120000033E-02	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13175	-0.120000033E-02	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13114	-0.900000310E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13115	-0.900000310E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13051	-0.600000286E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   13052	-0.600000286E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   12988	-0.300000262E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   12989	-0.300000262E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   13379	-0.240000043E-02	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13333	-0.210000040E-02	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13381	-0.240000043E-02	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13334	-0.210000040E-02	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13282	-0.180000038E-02	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13283	-0.180000038E-02	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13228	-0.150000036E-02	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13229	-0.150000036E-02	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13171	-0.120000033E-02	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13172	-0.120000033E-02	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13111	-0.900000310E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13112	-0.900000310E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13048	-0.600000286E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   13049	-0.600000286E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   12985	-0.300000262E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   12986	-0.300000262E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   13380	-0.240000043E-02	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13328	-0.210000040E-02	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13382	-0.240000043E-02	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13330	-0.210000040E-02	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13277	-0.180000038E-02	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13279	-0.180000038E-02	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13225	-0.150000036E-02	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13226	-0.150000036E-02	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13168	-0.120000033E-02	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13169	-0.120000033E-02	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13108	-0.900000310E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13109	-0.900000310E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13045	-0.600000286E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   13046	-0.600000286E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   12982	-0.300000262E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   12983	-0.300000262E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   13329	-0.210000040E-02	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13278	-0.180000038E-02	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13331	-0.210000040E-02	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13280	-0.180000038E-02	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13220	-0.150000036E-02	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13222	-0.150000036E-02	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13163	-0.120000033E-02	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13165	-0.120000033E-02	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13105	-0.900000310E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13106	-0.900000310E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13042	-0.600000286E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   13043	-0.600000286E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
   13221	-0.150000036E-02	 0.269999998E-02	 0.399999928E-03	  701.079618    
   13164	-0.120000033E-02	 0.269999998E-02	 0.399999928E-03	  701.079618    
   13223	-0.150000036E-02	 0.269999998E-02	 0.999999225E-04	  701.069505    
   13166	-0.120000033E-02	 0.269999998E-02	 0.999999225E-04	  701.069505    
   13100	-0.900000310E-03	 0.269999998E-02	 0.399999928E-03	  701.079618    
   13102	-0.900000310E-03	 0.269999998E-02	 0.999999225E-04	  701.069505    
   13037	-0.600000286E-03	 0.269999998E-02	 0.399999928E-03	  701.079618    
   13039	-0.600000286E-03	 0.269999998E-02	 0.999999225E-04	  701.069505    
   13101	-0.900000310E-03	 0.300000000E-02	 0.399999928E-03	  701.079618    
   13038	-0.600000286E-03	 0.300000000E-02	 0.399999928E-03	  701.079618    
   13103	-0.900000310E-03	 0.300000000E-02	 0.999999225E-04	  701.069505    
   13040	-0.600000286E-03	 0.300000000E-02	 0.999999225E-04	  701.069505    
   12979	-0.300000262E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   12980	-0.300000262E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
   12974	-0.300000262E-03	 0.269999998E-02	 0.399999928E-03	  701.079618    
   12976	-0.300000262E-03	 0.269999998E-02	 0.999999225E-04	  701.069505    
   12975	-0.300000262E-03	 0.300000000E-02	 0.399999928E-03	  701.079618    
   12977	-0.300000262E-03	 0.300000000E-02	 0.999999225E-04	  701.069505    
   12925	-0.238418579E-09	 0.149999988E-02	 0.399999928E-03	  701.079618    
   12926	-0.238418579E-09	 0.149999988E-02	 0.999999225E-04	  701.069505    
   12922	-0.238418579E-09	 0.179999990E-02	 0.399999928E-03	  701.079618    
   12923	-0.238418579E-09	 0.179999990E-02	 0.999999225E-04	  701.069505    
   12919	-0.238418579E-09	 0.209999993E-02	 0.399999928E-03	  701.079618    
   12920	-0.238418579E-09	 0.209999993E-02	 0.999999225E-04	  701.069505    
   12916	-0.238418579E-09	 0.239999995E-02	 0.399999928E-03	  701.079618    
   12917	-0.238418579E-09	 0.239999995E-02	 0.999999225E-04	  701.069505    
   12911	-0.238418579E-09	 0.269999998E-02	 0.399999928E-03	  701.079618    
   12913	-0.238418579E-09	 0.269999998E-02	 0.999999225E-04	  701.069505    
   12912	-0.238418579E-09	 0.300000000E-02	 0.399999928E-03	  701.079618    
   12914	-0.238418579E-09	 0.300000000E-02	 0.999999225E-04	  701.069505    
   12880	 0.299999785E-03	-0.300000262E-03	 0.399999928E-03	  701.079618    
   12881	 0.299999785E-03	-0.300000262E-03	 0.999999225E-04	  701.069505    
   12877	 0.299999785E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   12878	 0.299999785E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   12874	 0.299999785E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   12875	 0.299999785E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   12871	 0.299999785E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   12872	 0.299999785E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   12868	 0.299999785E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   12869	 0.299999785E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   12865	 0.299999785E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   12866	 0.299999785E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   12862	 0.299999785E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   12863	 0.299999785E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   12859	 0.299999785E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   12860	 0.299999785E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   12856	 0.299999785E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   12857	 0.299999785E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   12853	 0.299999785E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   12854	 0.299999785E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
   12848	 0.299999785E-03	 0.269999998E-02	 0.399999928E-03	  701.079618    
   12850	 0.299999785E-03	 0.269999998E-02	 0.999999225E-04	  701.069505    
   12849	 0.299999785E-03	 0.300000000E-02	 0.399999928E-03	  701.079618    
   12851	 0.299999785E-03	 0.300000000E-02	 0.999999225E-04	  701.069505    
   12814	 0.599999809E-03	-0.300000262E-03	 0.399999928E-03	  701.079618    
   12815	 0.599999809E-03	-0.300000262E-03	 0.999999225E-04	  701.069505    
   12811	 0.599999809E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   12812	 0.599999809E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   12808	 0.599999809E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   12809	 0.599999809E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   12805	 0.599999809E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   12806	 0.599999809E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   12802	 0.599999809E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   12803	 0.599999809E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   12799	 0.599999809E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   12800	 0.599999809E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   12796	 0.599999809E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   12797	 0.599999809E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   12793	 0.599999809E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   12794	 0.599999809E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   12790	 0.599999809E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   12791	 0.599999809E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   12787	 0.599999809E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   12788	 0.599999809E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
   12780	 0.599999809E-03	 0.269999998E-02	 0.399999928E-03	  701.079618    
   12783	 0.599999809E-03	 0.269999998E-02	 0.999999225E-04	  701.069505    
   12781	 0.599999809E-03	 0.300000000E-02	 0.399999928E-03	  701.079618    
   12784	 0.599999809E-03	 0.300000000E-02	 0.999999225E-04	  701.069505    
   12751	 0.899999833E-03	-0.300000262E-03	 0.399999928E-03	  701.079618    
   12752	 0.899999833E-03	-0.300000262E-03	 0.999999225E-04	  701.069505    
   12748	 0.899999833E-03	-0.238418579E-09	 0.399999928E-03	  701.079618    
   12749	 0.899999833E-03	-0.238418579E-09	 0.999999225E-04	  701.069505    
   12745	 0.899999833E-03	 0.299999785E-03	 0.399999928E-03	  701.079618    
   12746	 0.899999833E-03	 0.299999785E-03	 0.999999225E-04	  701.069505    
   12742	 0.899999833E-03	 0.599999809E-03	 0.399999928E-03	  701.079618    
   12743	 0.899999833E-03	 0.599999809E-03	 0.999999225E-04	  701.069505    
   12739	 0.899999833E-03	 0.899999833E-03	 0.399999928E-03	  701.079618    
   12740	 0.899999833E-03	 0.899999833E-03	 0.999999225E-04	  701.069505    
   12736	 0.899999833E-03	 0.119999986E-02	 0.399999928E-03	  701.079618    
   12737	 0.899999833E-03	 0.119999986E-02	 0.999999225E-04	  701.069505    
   12733	 0.899999833E-03	 0.149999988E-02	 0.399999928E-03	  701.079618    
   12734	 0.899999833E-03	 0.149999988E-02	 0.999999225E-04	  701.069505    
   12730	 0.899999833E-03	 0.179999990E-02	 0.399999928E-03	  701.079618    
   12731	 0.899999833E-03	 0.179999990E-02	 0.999999225E-04	  701.069505    
   12727	 0.899999833E-03	 0.209999993E-02	 0.399999928E-03	  701.079618    
   12728	 0.899999833E-03	 0.209999993E-02	 0.999999225E-04	  701.069505    
   12722	 0.899999833E-03	 0.239999995E-02	 0.399999928E-03	  701.079618    
   12724	 0.899999833E-03	 0.239999995E-02	 0.999999225E-04	  701.069505    
