AM High Strain File
ANSYS 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:20:42
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	High Strain Value
    1335	-0.900000310E-03	-0.240000043E-02	 0.189999996E-02	 0.848240963E-04
    1336	-0.900000310E-03	-0.240000043E-02	 0.219999996E-02	 0.440262781E-04
    1337	-0.900000310E-03	-0.240000043E-02	 0.249999997E-02	 0.269851535E-04
    1338	-0.900000310E-03	-0.240000043E-02	 0.279999998E-02	 0.195159852E-04
    1339	-0.900000310E-03	-0.240000043E-02	 0.309999998E-02	 0.157664197E-04
    1340	-0.900000310E-03	-0.240000043E-02	 0.339999999E-02	 0.122655628E-04
    1341	-0.900000310E-03	-0.240000043E-02	 0.369999999E-02	 0.815933092E-05
    1342	-0.900000310E-03	-0.240000043E-02	 0.400000000E-02	 0.666246129E-05
   13150	-0.900000310E-03	-0.210000040E-02	 0.399999928E-03	 0.231739129E-02
   13151	-0.900000310E-03	-0.210000040E-02	 0.999999225E-04	 0.156229773E-02
   13149	-0.900000310E-03	-0.210000040E-02	 0.699999934E-03	 0.388868691E-02
    1343	-0.900000310E-03	-0.210000040E-02	 0.999999940E-03	 0.788782137E-03
    1344	-0.900000310E-03	-0.210000040E-02	 0.129999995E-02	 0.260398703E-03
    1345	-0.900000310E-03	-0.210000040E-02	 0.159999995E-02	 0.221446466E-03
    1346	-0.900000310E-03	-0.210000040E-02	 0.189999996E-02	 0.865462381E-04
    1347	-0.900000310E-03	-0.210000040E-02	 0.219999996E-02	 0.446916466E-04
    1348	-0.900000310E-03	-0.210000040E-02	 0.249999997E-02	 0.271018552E-04
    1349	-0.900000310E-03	-0.210000040E-02	 0.279999998E-02	 0.183663318E-04
    1350	-0.900000310E-03	-0.210000040E-02	 0.309999998E-02	 0.150722575E-04
    1351	-0.900000310E-03	-0.210000040E-02	 0.339999999E-02	 0.110156665E-04
    1352	-0.900000310E-03	-0.210000040E-02	 0.369999999E-02	 0.803861898E-05
    1353	-0.900000310E-03	-0.210000040E-02	 0.400000000E-02	 0.655948718E-05
   13147	-0.900000310E-03	-0.180000038E-02	 0.399999928E-03	 0.228357958E-02
   13148	-0.900000310E-03	-0.180000038E-02	 0.999999225E-04	 0.156547576E-02
   13146	-0.900000310E-03	-0.180000038E-02	 0.699999934E-03	 0.400954046E-02
    1354	-0.900000310E-03	-0.180000038E-02	 0.999999940E-03	 0.815830645E-03
    1355	-0.900000310E-03	-0.180000038E-02	 0.129999995E-02	 0.271201627E-03
    1356	-0.900000310E-03	-0.180000038E-02	 0.159999995E-02	 0.223358315E-03
    1357	-0.900000310E-03	-0.180000038E-02	 0.189999996E-02	 0.851389597E-04
    1358	-0.900000310E-03	-0.180000038E-02	 0.219999996E-02	 0.435357034E-04
    1359	-0.900000310E-03	-0.180000038E-02	 0.249999997E-02	 0.260099613E-04
    1360	-0.900000310E-03	-0.180000038E-02	 0.279999998E-02	 0.172525149E-04
    1361	-0.900000310E-03	-0.180000038E-02	 0.309999998E-02	 0.133273535E-04
    1362	-0.900000310E-03	-0.180000038E-02	 0.339999999E-02	 0.105983563E-04
    1363	-0.900000310E-03	-0.180000038E-02	 0.369999999E-02	 0.862478472E-05
    1364	-0.900000310E-03	-0.180000038E-02	 0.400000000E-02	 0.715069265E-05
    1366	-0.900000310E-03	-0.150000036E-02	 0.129999995E-02	 0.276028407E-03
    1365	-0.900000310E-03	-0.150000036E-02	 0.999999940E-03	 0.831669780E-03
    1367	-0.900000310E-03	-0.150000036E-02	 0.159999995E-02	 0.224691168E-03
    1368	-0.900000310E-03	-0.150000036E-02	 0.189999996E-02	 0.838912549E-04
    1369	-0.900000310E-03	-0.150000036E-02	 0.219999996E-02	 0.423804072E-04
    1370	-0.900000310E-03	-0.150000036E-02	 0.249999997E-02	 0.250580556E-04
    1371	-0.900000310E-03	-0.150000036E-02	 0.279999998E-02	 0.181846744E-04
    1372	-0.900000310E-03	-0.150000036E-02	 0.309999998E-02	 0.140972735E-04
    1373	-0.900000310E-03	-0.150000036E-02	 0.339999999E-02	 0.112386009E-04
    1374	-0.900000310E-03	-0.150000036E-02	 0.369999999E-02	 0.916135002E-05
    1375	-0.900000310E-03	-0.150000036E-02	 0.400000000E-02	 0.760402655E-05
   13144	-0.900000310E-03	-0.150000036E-02	 0.399999928E-03	 0.227391322E-02
   13145	-0.900000310E-03	-0.150000036E-02	 0.999999225E-04	 0.156606356E-02
   13143	-0.900000310E-03	-0.150000036E-02	 0.699999934E-03	 0.407213124E-02
   13096	-0.600000286E-03	-0.300000048E-02	 0.399999928E-03	 0.651220205E-02
   13159	-0.900000310E-03	-0.300000048E-02	 0.399999928E-03	 0.795286538E-02
   13093	-0.600000286E-03	-0.270000045E-02	 0.399999928E-03	 0.323683982E-02
   13097	-0.600000286E-03	-0.300000048E-02	 0.999999225E-04	 0.173754838E-02
   13160	-0.900000310E-03	-0.300000048E-02	 0.999999225E-04	 0.243817457E-02
   13094	-0.600000286E-03	-0.270000045E-02	 0.999999225E-04	 0.155611597E-02
   13095	-0.600000286E-03	-0.300000048E-02	 0.699999934E-03	 0.779901044E-02
   13158	-0.900000310E-03	-0.300000048E-02	 0.699999934E-03	 0.101845036E-01
   13092	-0.600000286E-03	-0.270000045E-02	 0.699999934E-03	 0.375624452E-02
    1541	-0.600000286E-03	-0.300000048E-02	 0.999999940E-03	 0.981478120E-03
    1543	-0.600000286E-03	-0.270000045E-02	 0.999999940E-03	 0.724133764E-03
    1544	-0.600000286E-03	-0.270000045E-02	 0.129999995E-02	 0.234901886E-03
    1542	-0.600000286E-03	-0.300000048E-02	 0.129999995E-02	 0.348424957E-03
    1546	-0.600000286E-03	-0.270000045E-02	 0.159999995E-02	 0.209640204E-03
    1545	-0.600000286E-03	-0.300000048E-02	 0.159999995E-02	 0.295959126E-03
    1548	-0.600000286E-03	-0.270000045E-02	 0.189999996E-02	 0.834276424E-04
    1547	-0.600000286E-03	-0.300000048E-02	 0.189999996E-02	 0.122484553E-03
    1550	-0.600000286E-03	-0.270000045E-02	 0.219999996E-02	 0.438304069E-04
    1549	-0.600000286E-03	-0.300000048E-02	 0.219999996E-02	 0.676087626E-04
    1552	-0.600000286E-03	-0.270000045E-02	 0.249999997E-02	 0.269927285E-04
    1551	-0.600000286E-03	-0.300000048E-02	 0.249999997E-02	 0.431891429E-04
    1554	-0.600000286E-03	-0.270000045E-02	 0.279999998E-02	 0.183515538E-04
    1553	-0.600000286E-03	-0.300000048E-02	 0.279999998E-02	 0.301072544E-04
    1556	-0.600000286E-03	-0.270000045E-02	 0.309999998E-02	 0.133473029E-04
    1555	-0.600000286E-03	-0.300000048E-02	 0.309999998E-02	 0.222974535E-04
    1558	-0.600000286E-03	-0.270000045E-02	 0.339999999E-02	 0.101853578E-04
    1557	-0.600000286E-03	-0.300000048E-02	 0.339999999E-02	 0.172353474E-04
    1560	-0.600000286E-03	-0.270000045E-02	 0.369999999E-02	 0.806189769E-05
    1559	-0.600000286E-03	-0.300000048E-02	 0.369999999E-02	 0.137669329E-04
    1562	-0.600000286E-03	-0.270000045E-02	 0.400000000E-02	 0.656116397E-05
    1561	-0.600000286E-03	-0.300000048E-02	 0.400000000E-02	 0.112753409E-04
   13090	-0.600000286E-03	-0.240000043E-02	 0.399999928E-03	 0.234311654E-02
   13091	-0.600000286E-03	-0.240000043E-02	 0.999999225E-04	 0.156248475E-02
   13089	-0.600000286E-03	-0.240000043E-02	 0.699999934E-03	 0.395858128E-02
    1563	-0.600000286E-03	-0.240000043E-02	 0.999999940E-03	 0.785450712E-03
    1564	-0.600000286E-03	-0.240000043E-02	 0.129999995E-02	 0.259825445E-03
    1565	-0.600000286E-03	-0.240000043E-02	 0.159999995E-02	 0.214762599E-03
    1566	-0.600000286E-03	-0.240000043E-02	 0.189999996E-02	 0.842783040E-04
    1567	-0.600000286E-03	-0.240000043E-02	 0.219999996E-02	 0.438729073E-04
    1568	-0.600000286E-03	-0.240000043E-02	 0.249999997E-02	 0.267935065E-04
    1569	-0.600000286E-03	-0.240000043E-02	 0.279999998E-02	 0.187275037E-04
    1570	-0.600000286E-03	-0.240000043E-02	 0.309999998E-02	 0.151723600E-04
    1571	-0.600000286E-03	-0.240000043E-02	 0.339999999E-02	 0.117108328E-04
    1572	-0.600000286E-03	-0.240000043E-02	 0.369999999E-02	 0.796385437E-05
    1573	-0.600000286E-03	-0.240000043E-02	 0.400000000E-02	 0.648945706E-05
   13087	-0.600000286E-03	-0.210000040E-02	 0.399999928E-03	 0.230342939E-02
   13088	-0.600000286E-03	-0.210000040E-02	 0.999999225E-04	 0.156471536E-02
   13086	-0.600000286E-03	-0.210000040E-02	 0.699999934E-03	 0.393447265E-02
    1574	-0.600000286E-03	-0.210000040E-02	 0.999999940E-03	 0.797712789E-03
    1575	-0.600000286E-03	-0.210000040E-02	 0.129999995E-02	 0.265529025E-03
    1576	-0.600000286E-03	-0.210000040E-02	 0.159999995E-02	 0.220752221E-03
    1577	-0.600000286E-03	-0.210000040E-02	 0.189999996E-02	 0.855695416E-04
    1578	-0.600000286E-03	-0.210000040E-02	 0.219999996E-02	 0.442206602E-04
    1579	-0.600000286E-03	-0.210000040E-02	 0.249999997E-02	 0.267799546E-04
    1580	-0.600000286E-03	-0.210000040E-02	 0.279999998E-02	 0.179826924E-04
    1581	-0.600000286E-03	-0.210000040E-02	 0.309999998E-02	 0.144124364E-04
    1582	-0.600000286E-03	-0.210000040E-02	 0.339999999E-02	 0.104863737E-04
    1583	-0.600000286E-03	-0.210000040E-02	 0.369999999E-02	 0.805980484E-05
    1584	-0.600000286E-03	-0.210000040E-02	 0.400000000E-02	 0.667958414E-05
   13084	-0.600000286E-03	-0.180000038E-02	 0.399999928E-03	 0.226967678E-02
   13085	-0.600000286E-03	-0.180000038E-02	 0.999999225E-04	 0.156548013E-02
   13083	-0.600000286E-03	-0.180000038E-02	 0.699999934E-03	 0.404236517E-02
    1585	-0.600000286E-03	-0.180000038E-02	 0.999999940E-03	 0.824142672E-03
    1586	-0.600000286E-03	-0.180000038E-02	 0.129999995E-02	 0.273257404E-03
    1587	-0.600000286E-03	-0.180000038E-02	 0.159999995E-02	 0.223142288E-03
    1588	-0.600000286E-03	-0.180000038E-02	 0.189999996E-02	 0.842476919E-04
    1589	-0.600000286E-03	-0.180000038E-02	 0.219999996E-02	 0.429125557E-04
    1590	-0.600000286E-03	-0.180000038E-02	 0.249999997E-02	 0.255673210E-04
    1591	-0.600000286E-03	-0.180000038E-02	 0.279999998E-02	 0.175707013E-04
    1592	-0.600000286E-03	-0.180000038E-02	 0.309999998E-02	 0.135899429E-04
    1593	-0.600000286E-03	-0.180000038E-02	 0.339999999E-02	 0.108174695E-04
    1594	-0.600000286E-03	-0.180000038E-02	 0.369999999E-02	 0.880908544E-05
    1595	-0.600000286E-03	-0.180000038E-02	 0.400000000E-02	 0.730679533E-05
    1597	-0.600000286E-03	-0.150000036E-02	 0.129999995E-02	 0.277620734E-03
    1596	-0.600000286E-03	-0.150000036E-02	 0.999999940E-03	 0.836595292E-03
    1598	-0.600000286E-03	-0.150000036E-02	 0.159999995E-02	 0.224917740E-03
    1599	-0.600000286E-03	-0.150000036E-02	 0.189999996E-02	 0.833349854E-04
    1600	-0.600000286E-03	-0.150000036E-02	 0.219999996E-02	 0.418736547E-04
    1601	-0.600000286E-03	-0.150000036E-02	 0.249999997E-02	 0.247139744E-04
    1602	-0.600000286E-03	-0.150000036E-02	 0.279999998E-02	 0.184994572E-04
    1603	-0.600000286E-03	-0.150000036E-02	 0.309999998E-02	 0.143658284E-04
    1604	-0.600000286E-03	-0.150000036E-02	 0.339999999E-02	 0.114691473E-04
    1605	-0.600000286E-03	-0.150000036E-02	 0.369999999E-02	 0.935920349E-05
    1606	-0.600000286E-03	-0.150000036E-02	 0.400000000E-02	 0.777389431E-05
   13081	-0.600000286E-03	-0.150000036E-02	 0.399999928E-03	 0.227469489E-02
   13082	-0.600000286E-03	-0.150000036E-02	 0.999999225E-04	 0.156640381E-02
   13080	-0.600000286E-03	-0.150000036E-02	 0.699999934E-03	 0.408726384E-02
   13078	-0.600000286E-03	-0.120000033E-02	 0.399999928E-03	 0.227236366E-02
   13079	-0.600000286E-03	-0.120000033E-02	 0.999999225E-04	 0.156658626E-02
   13077	-0.600000286E-03	-0.120000033E-02	 0.699999934E-03	 0.410556847E-02
    1607	-0.600000286E-03	-0.120000033E-02	 0.999999940E-03	 0.842396197E-03
    1608	-0.600000286E-03	-0.120000033E-02	 0.129999995E-02	 0.279431810E-03
    1609	-0.600000286E-03	-0.120000033E-02	 0.159999995E-02	 0.225923832E-03
    1610	-0.600000286E-03	-0.120000033E-02	 0.189999996E-02	 0.827183158E-04
    1611	-0.600000286E-03	-0.120000033E-02	 0.219999996E-02	 0.410814912E-04
    1612	-0.600000286E-03	-0.120000033E-02	 0.249999997E-02	 0.254008049E-04
    1613	-0.600000286E-03	-0.120000033E-02	 0.279999998E-02	 0.190925292E-04
    1614	-0.600000286E-03	-0.120000033E-02	 0.309999998E-02	 0.148847177E-04
    1615	-0.600000286E-03	-0.120000033E-02	 0.339999999E-02	 0.119205108E-04
    1616	-0.600000286E-03	-0.120000033E-02	 0.369999999E-02	 0.974980955E-05
    1617	-0.600000286E-03	-0.120000033E-02	 0.400000000E-02	 0.811103726E-05
   13033	-0.300000262E-03	-0.300000048E-02	 0.399999928E-03	 0.590836094E-02
   13030	-0.300000262E-03	-0.270000045E-02	 0.399999928E-03	 0.303302664E-02
   13034	-0.300000262E-03	-0.300000048E-02	 0.999999225E-04	 0.173754792E-02
   13031	-0.300000262E-03	-0.270000045E-02	 0.999999225E-04	 0.155731428E-02
   13032	-0.300000262E-03	-0.300000048E-02	 0.699999934E-03	 0.657710736E-02
   13029	-0.300000262E-03	-0.270000045E-02	 0.699999934E-03	 0.356505649E-02
    1772	-0.300000262E-03	-0.300000048E-02	 0.999999940E-03	 0.844200751E-03
    1774	-0.300000262E-03	-0.270000045E-02	 0.999999940E-03	 0.692550907E-03
    1775	-0.300000262E-03	-0.270000045E-02	 0.129999995E-02	 0.242536292E-03
    1773	-0.300000262E-03	-0.300000048E-02	 0.129999995E-02	 0.320546837E-03
    1777	-0.300000262E-03	-0.270000045E-02	 0.159999995E-02	 0.210340937E-03
    1776	-0.300000262E-03	-0.300000048E-02	 0.159999995E-02	 0.283631356E-03
    1779	-0.300000262E-03	-0.270000045E-02	 0.189999996E-02	 0.832516731E-04
    1778	-0.300000262E-03	-0.300000048E-02	 0.189999996E-02	 0.117681126E-03
    1781	-0.300000262E-03	-0.270000045E-02	 0.219999996E-02	 0.437689926E-04
    1780	-0.300000262E-03	-0.300000048E-02	 0.219999996E-02	 0.647941713E-04
    1783	-0.300000262E-03	-0.270000045E-02	 0.249999997E-02	 0.267980565E-04
    1782	-0.300000262E-03	-0.300000048E-02	 0.249999997E-02	 0.412928626E-04
    1785	-0.300000262E-03	-0.270000045E-02	 0.279999998E-02	 0.181069337E-04
    1784	-0.300000262E-03	-0.300000048E-02	 0.279999998E-02	 0.287417276E-04
    1787	-0.300000262E-03	-0.270000045E-02	 0.309999998E-02	 0.130978972E-04
    1786	-0.300000262E-03	-0.300000048E-02	 0.309999998E-02	 0.214630266E-04
    1789	-0.300000262E-03	-0.270000045E-02	 0.339999999E-02	 0.995617343E-05
    1788	-0.300000262E-03	-0.300000048E-02	 0.339999999E-02	 0.165184174E-04
    1791	-0.300000262E-03	-0.270000045E-02	 0.369999999E-02	 0.785801420E-05
    1790	-0.300000262E-03	-0.300000048E-02	 0.369999999E-02	 0.131028273E-04
    1793	-0.300000262E-03	-0.270000045E-02	 0.400000000E-02	 0.638243004E-05
    1792	-0.300000262E-03	-0.300000048E-02	 0.400000000E-02	 0.107265715E-04
   13027	-0.300000262E-03	-0.240000043E-02	 0.399999928E-03	 0.233571116E-02
   13028	-0.300000262E-03	-0.240000043E-02	 0.999999225E-04	 0.155824176E-02
   13026	-0.300000262E-03	-0.240000043E-02	 0.699999934E-03	 0.382937849E-02
    1794	-0.300000262E-03	-0.240000043E-02	 0.999999940E-03	 0.767765161E-03
    1795	-0.300000262E-03	-0.240000043E-02	 0.129999995E-02	 0.254655065E-03
    1796	-0.300000262E-03	-0.240000043E-02	 0.159999995E-02	 0.213268167E-03
    1797	-0.300000262E-03	-0.240000043E-02	 0.189999996E-02	 0.831103989E-04
    1798	-0.300000262E-03	-0.240000043E-02	 0.219999996E-02	 0.433531951E-04
    1799	-0.300000262E-03	-0.240000043E-02	 0.249999997E-02	 0.264637274E-04
    1800	-0.300000262E-03	-0.240000043E-02	 0.279999998E-02	 0.181699238E-04
    1801	-0.300000262E-03	-0.240000043E-02	 0.309999998E-02	 0.147318980E-04
    1802	-0.300000262E-03	-0.240000043E-02	 0.339999999E-02	 0.114085213E-04
    1803	-0.300000262E-03	-0.240000043E-02	 0.369999999E-02	 0.777908691E-05
    1804	-0.300000262E-03	-0.240000043E-02	 0.400000000E-02	 0.632849334E-05
   13024	-0.300000262E-03	-0.210000040E-02	 0.399999928E-03	 0.229228383E-02
   13025	-0.300000262E-03	-0.210000040E-02	 0.999999225E-04	 0.156470203E-02
   13023	-0.300000262E-03	-0.210000040E-02	 0.699999934E-03	 0.396832375E-02
    1805	-0.300000262E-03	-0.210000040E-02	 0.999999940E-03	 0.804610988E-03
    1806	-0.300000262E-03	-0.210000040E-02	 0.129999995E-02	 0.267820772E-03
    1807	-0.300000262E-03	-0.210000040E-02	 0.159999995E-02	 0.220080465E-03
    1808	-0.300000262E-03	-0.210000040E-02	 0.189999996E-02	 0.847306863E-04
    1809	-0.300000262E-03	-0.210000040E-02	 0.219999996E-02	 0.437756296E-04
    1810	-0.300000262E-03	-0.210000040E-02	 0.249999997E-02	 0.265016976E-04
    1811	-0.300000262E-03	-0.210000040E-02	 0.279999998E-02	 0.177466927E-04
    1812	-0.300000262E-03	-0.210000040E-02	 0.309999998E-02	 0.139831612E-04
    1813	-0.300000262E-03	-0.210000040E-02	 0.339999999E-02	 0.101995752E-04
    1814	-0.300000262E-03	-0.210000040E-02	 0.369999999E-02	 0.818102536E-05
    1815	-0.300000262E-03	-0.210000040E-02	 0.400000000E-02	 0.678165854E-05
   13021	-0.300000262E-03	-0.180000038E-02	 0.399999928E-03	 0.227158031E-02
   13022	-0.300000262E-03	-0.180000038E-02	 0.999999225E-04	 0.156595242E-02
   13020	-0.300000262E-03	-0.180000038E-02	 0.699999934E-03	 0.405346574E-02
    1816	-0.300000262E-03	-0.180000038E-02	 0.999999940E-03	 0.827541299E-03
    1817	-0.300000262E-03	-0.180000038E-02	 0.129999995E-02	 0.274673659E-03
    1818	-0.300000262E-03	-0.180000038E-02	 0.159999995E-02	 0.222899198E-03
    1819	-0.300000262E-03	-0.180000038E-02	 0.189999996E-02	 0.837035429E-04
    1820	-0.300000262E-03	-0.180000038E-02	 0.219999996E-02	 0.425365398E-04
    1821	-0.300000262E-03	-0.180000038E-02	 0.249999997E-02	 0.253180142E-04
    1822	-0.300000262E-03	-0.180000038E-02	 0.279999998E-02	 0.177636986E-04
    1823	-0.300000262E-03	-0.180000038E-02	 0.309999998E-02	 0.137517823E-04
    1824	-0.300000262E-03	-0.180000038E-02	 0.339999999E-02	 0.109546528E-04
    1825	-0.300000262E-03	-0.180000038E-02	 0.369999999E-02	 0.892558953E-05
    1826	-0.300000262E-03	-0.180000038E-02	 0.400000000E-02	 0.740608419E-05
    1828	-0.300000262E-03	-0.150000036E-02	 0.129999995E-02	 0.278362503E-03
    1827	-0.300000262E-03	-0.150000036E-02	 0.999999940E-03	 0.839178195E-03
    1829	-0.300000262E-03	-0.150000036E-02	 0.159999995E-02	 0.224956228E-03
    1830	-0.300000262E-03	-0.150000036E-02	 0.189999996E-02	 0.830121674E-04
    1831	-0.300000262E-03	-0.150000036E-02	 0.219999996E-02	 0.415692949E-04
    1832	-0.300000262E-03	-0.150000036E-02	 0.249999997E-02	 0.249147667E-04
    1833	-0.300000262E-03	-0.150000036E-02	 0.279999998E-02	 0.186674021E-04
    1834	-0.300000262E-03	-0.150000036E-02	 0.309999998E-02	 0.145122642E-04
    1835	-0.300000262E-03	-0.150000036E-02	 0.339999999E-02	 0.115972628E-04
    1836	-0.300000262E-03	-0.150000036E-02	 0.369999999E-02	 0.947061476E-05
    1837	-0.300000262E-03	-0.150000036E-02	 0.400000000E-02	 0.787037376E-05
   13018	-0.300000262E-03	-0.150000036E-02	 0.399999928E-03	 0.227224119E-02
   13019	-0.300000262E-03	-0.150000036E-02	 0.999999225E-04	 0.156648450E-02
   13017	-0.300000262E-03	-0.150000036E-02	 0.699999934E-03	 0.409529125E-02
   13015	-0.300000262E-03	-0.120000033E-02	 0.399999928E-03	 0.227214870E-02
   13016	-0.300000262E-03	-0.120000033E-02	 0.999999225E-04	 0.156672822E-02
   13014	-0.300000262E-03	-0.120000033E-02	 0.699999934E-03	 0.410758060E-02
    1838	-0.300000262E-03	-0.120000033E-02	 0.999999940E-03	 0.843592421E-03
    1839	-0.300000262E-03	-0.120000033E-02	 0.129999995E-02	 0.279837024E-03
    1840	-0.300000262E-03	-0.120000033E-02	 0.159999995E-02	 0.226088906E-03
    1841	-0.300000262E-03	-0.120000033E-02	 0.189999996E-02	 0.825749276E-04
    1842	-0.300000262E-03	-0.120000033E-02	 0.219999996E-02	 0.408751691E-04
    1843	-0.300000262E-03	-0.120000033E-02	 0.249999997E-02	 0.255666001E-04
    1844	-0.300000262E-03	-0.120000033E-02	 0.279999998E-02	 0.192366733E-04
    1845	-0.300000262E-03	-0.120000033E-02	 0.309999998E-02	 0.150159229E-04
    1846	-0.300000262E-03	-0.120000033E-02	 0.339999999E-02	 0.120391880E-04
    1847	-0.300000262E-03	-0.120000033E-02	 0.369999999E-02	 0.985555712E-05
    1848	-0.300000262E-03	-0.120000033E-02	 0.400000000E-02	 0.820409549E-05
   12970	-0.238418579E-09	-0.300000048E-02	 0.399999928E-03	 0.612742608E-02
   12967	-0.238418579E-09	-0.270000045E-02	 0.399999928E-03	 0.298074985E-02
   12971	-0.238418579E-09	-0.300000048E-02	 0.999999225E-04	 0.173754844E-02
   12968	-0.238418579E-09	-0.270000045E-02	 0.999999225E-04	 0.156105707E-02
   12969	-0.238418579E-09	-0.300000048E-02	 0.699999934E-03	 0.730840590E-02
   12966	-0.238418579E-09	-0.270000045E-02	 0.699999934E-03	 0.366110316E-02
    2003	-0.238418579E-09	-0.300000048E-02	 0.999999940E-03	 0.961634896E-03
    2005	-0.238418579E-09	-0.270000045E-02	 0.999999940E-03	 0.707971672E-03
    2006	-0.238418579E-09	-0.270000045E-02	 0.129999995E-02	 0.247372598E-03
    2004	-0.238418579E-09	-0.300000048E-02	 0.129999995E-02	 0.342874568E-03
    2008	-0.238418579E-09	-0.270000045E-02	 0.159999995E-02	 0.209364014E-03
    2007	-0.238418579E-09	-0.300000048E-02	 0.159999995E-02	 0.290398168E-03
    2010	-0.238418579E-09	-0.270000045E-02	 0.189999996E-02	 0.828449944E-04
    2009	-0.238418579E-09	-0.300000048E-02	 0.189999996E-02	 0.120324236E-03
    2012	-0.238418579E-09	-0.270000045E-02	 0.219999996E-02	 0.435691926E-04
    2011	-0.238418579E-09	-0.300000048E-02	 0.219999996E-02	 0.662532884E-04
    2014	-0.238418579E-09	-0.270000045E-02	 0.249999997E-02	 0.266585912E-04
    2013	-0.238418579E-09	-0.300000048E-02	 0.249999997E-02	 0.422320881E-04
    2016	-0.238418579E-09	-0.270000045E-02	 0.279999998E-02	 0.179707540E-04
    2015	-0.238418579E-09	-0.300000048E-02	 0.279999998E-02	 0.293848762E-04
    2018	-0.238418579E-09	-0.270000045E-02	 0.309999998E-02	 0.129762109E-04
    2017	-0.238418579E-09	-0.300000048E-02	 0.309999998E-02	 0.217315533E-04
    2020	-0.238418579E-09	-0.270000045E-02	 0.339999999E-02	 0.984894755E-05
    2019	-0.238418579E-09	-0.300000048E-02	 0.339999999E-02	 0.167811507E-04
    2022	-0.238418579E-09	-0.270000045E-02	 0.369999999E-02	 0.776533955E-05
